Year,Player,Tm,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,FantPos,FantPt,VBD,PosRank,OvRank,Height (inches),Weight,Height ft2,Height in2,Hometown,Home state,"town, state",Birth Zip Code,College,College Wins (1999-2013),College Losses (1999-2013),Conference,DOB,Draft Round,Draft Year,Wonderlic,40 Yard,Ten Yd,Arms,Hands,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2008,P.J. Pope,DEN,24,5,1,0,0,0,0,0,17,130,7.65,0,3,24,8,1,RB,21,,79,,69,212,#N/A,#N/A,Cincinnati,OH,"Cincinnati, OH",45201,Bowling Green,100,83,Mid-American,2/26/1984,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Charlie Batch,PIT,38,3,2,45,70,475,1,4,0,0,,0,0,0,,0,QB,15,,44,,74,0,#N/A,#N/A,Homestead,PA,"Homestead, PA",15120,East. Michigan,43,132,Mid-American,1/0/00,2,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Eugene Baker,CAR,28,3,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,172,,74,183,6,1,Monroeville,PA,"Monroeville, PA",15146,Kent St.,66,111,Mid-American,3/18/1976,5,1999,0,4.46,0,0,0,0,36.5,126,4.03,6.9
2012,Josh Cribbs,CLE,29,16,2,0,0,0,0,0,6,42,7,0,7,63,9,0,WR,5,,159,,73,192,#N/A,#N/A,Washington,DC,"Washington, DC",20001,Kent St.,66,111,Mid-American,7/10/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,Jameson Konz,SEA,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,107,,75,227,#N/A,#N/A,Canton,OH,"Canton, OH",44701,Kent St.,66,111,Mid-American,7/2/1986,7,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Antonio Gates,SDG,32,15,15,0,0,0,0,0,0,0,,0,49,538,10.98,7,TE,96,,13,,76,260,#N/A,#N/A,Detroit,MI,"Detroit, MI",48201,Kent St.,66,111,Mid-American,9/16/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Julian Edelman,NWE,26,9,3,0,0,0,0,0,4,45,11.25,0,21,235,11.19,3,WR,44,,90,,73,198,#N/A,#N/A,Redwood City,CA,"Redwood City, CA",94061,Kent St.,66,111,Mid-American,7/16/2000,7,2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,O.J. Santiago,OAK,29,12,7,0,0,0,0,0,0,0,,0,5,69,13.8,0,TE,7,,73,,79,265,#N/A,#N/A,Whitby,Canada,"Whitby, Canada",#N/A,Kent St.,66,111,Mid-American,3/4/1974,3,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,Matt Lawrence,BAL,24,8,0,0,0,0,0,0,4,0,0,0,1,4,4,0,RB,,,142,,73,210,#N/A,#N/A,Hartford,CT,"Hartford, CT",6101,Massachusetts,#N/A,#N/A,Mid-American,5/5/1985,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,Jeremy Horne,KAN,25,9,0,0,0,0,0,0,1,5,5,0,0,0,,0,WR,1,,182,,74,193,#N/A,#N/A,Albany,NY,"Albany, NY",12201,Massachusetts,#N/A,#N/A,Mid-American,10/25/1986,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Emil Igwenagu,PHI,23,3,1,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,97,,73,238,#N/A,#N/A,Raleigh,NC,"Raleigh, NC",27601,Massachusetts,#N/A,#N/A,Mid-American,8/25/2000,0,0,0,4.7,#N/A,#N/A,#N/A,19,34.5,121,4.4,7.32
2011,Vlad Ducasse,NYJ,24,16,1,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,109,,77,326,#N/A,#N/A,Port-au-Prince,Haiti,"Port-au-Prince, Haiti",#N/A,Massachusetts,#N/A,#N/A,Mid-American,10/15/1987,2,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Victor Cruz,NYG,26,16,16,0,0,0,0,0,0,0,,0,86,1092,12.7,10,WR,169,51,13,35,73,204,#N/A,#N/A,Patterson,NJ,"Patterson, NJ",#N/A,Massachusetts,#N/A,#N/A,Mid-American,7/22/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013,Michael Cox,NYG,24,14,1,0,0,0,0,0,22,43,1.95,0,3,12,4,0,RB,6,,125,,12,0,#N/A,#N/A,0,,"0, ",#N/A,Massachusetts,#N/A,#N/A,Mid-American,1/0/00,7,2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Kendrick Mosley,CLE,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,178,,74,207,#N/A,#N/A,Pahokee,FL,"Pahokee, FL",33476,West. Michigan,#N/A,#N/A,Mid-American,7/21/1981,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Greg Jennings,GNB,29,8,5,0,0,0,0,0,0,0,,0,36,366,10.17,4,WR,61,,73,,71,195,5,11,Kalamazoo,MI,"Kalamazoo, MI",49001,West. Michigan,#N/A,#N/A,Mid-American,7/13/2000,2,2006,0,4.42,1.57,30,9,0,36.5,117,4.18,6.69
2012,Tony Scheffler,DET,29,15,4,0,0,0,0,0,0,0,,0,42,504,12,1,TE,56,,30,,77,255,6,6,Morenci,MI,"Morenci, MI",49256,West. Michigan,#N/A,#N/A,Mid-American,9/11/2000,2,2006,0,4.54,0,0,0,17,33.5,115,4.04,6.82
2001,Jake Moreland,CLE,24,4,0,0,0,0,0,0,0,0,,0,3,15,5,0,RB,2,,125,,75,255,#N/A,#N/A,Milwaukee,WI,"Milwaukee, WI",53201,West. Michigan,#N/A,#N/A,Mid-American,1/18/1977,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Marcus Pollard,ATL,36,1,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,101,,75,247,#N/A,#N/A,Valley,AL,"Valley, AL",36854,Bradley,#N/A,#N/A,Missouri Valley,2/8/1972,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Lamar Gordon,DET,26,1,0,0,0,0,0,0,1,2,2,0,0,0,,0,RB,,,158,,73,228,6,1,Milwaukee,WI,"Milwaukee, WI",53201,North Dakota St.,#N/A,#N/A,Missouri Valley,1/7/1980,3,2002,0,4.55,0,0,0,16,34,119,0,0
2002,Jake Soliday,ARI,24,4,0,0,0,0,0,0,0,0,,0,4,39,9.75,0,WR,4,,127,,73,195,#N/A,#N/A,Mansfield,OH,"Mansfield, OH",44901,Northern Iowa,#N/A,#N/A,Missouri Valley,11/16/1978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,Ryan Mahaffey,IND,24,5,0,0,0,0,0,0,0,0,,0,1,5,5,0,RB,1,,151,,74,255,#N/A,#N/A,Des Moines,IA,"Des Moines, IA",50301,Northern Iowa,#N/A,#N/A,Missouri Valley,11/28/1987,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Eddie Berlin,CHI,27,5,0,0,0,0,0,0,0,0,,0,2,9,4.5,0,WR,1,,151,,71,195,6,1,Urbandale,IA,"Urbandale, IA",50322,Northern Iowa,#N/A,#N/A,Missouri Valley,1/14/1978,5,2001,0,4.43,0,0,0,0,39.5,122,4.08,6.78
2000,Kenny Shedd,WAS,29,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,150,,70,168,#N/A,#N/A,Davenport,IA,"Davenport, IA",52801,Northern Iowa,#N/A,#N/A,Missouri Valley,2/14/1971,0,1993,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Ryan Hannam,DAL,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,110,,74,248,6,3,St. Ansgar,IA,"St. Ansgar, IA",#N/A,Northern Iowa,#N/A,#N/A,Missouri Valley,2/24/1980,5,2002,0,4.69,0,0,0,18,30.5,113,4.21,7.07
2012,Stefan Logan,DET,31,16,0,0,0,0,0,0,3,17,5.67,0,6,28,4.67,0,RB,1,,159,,67,177,#N/A,#N/A,Tampa,FL,"Tampa, FL",33601,South Dakota,#N/A,#N/A,Missouri Valley,6/25/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Jason Anderson,HOU,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,163,,73,205,#N/A,#N/A,Palmdale,CA,"Palmdale, CA",93550,South Dakota,#N/A,#N/A,Missouri Valley,4/29/1980,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,Steve Heiden,CLE,33,7,6,0,0,0,0,0,0,0,,0,10,73,7.3,1,TE,13,,57,,77,265,6,5,Rushford,MN,"Rushford, MN",55971,South Dakota St.,#N/A,#N/A,Missouri Valley,9/21/1976,3,0,0,4.84,0,0,0,26,32,121,4.11,6.96
2012,Brandon Jacobs,SFO,30,2,0,0,0,0,0,0,5,7,1.4,0,0,0,,0,RB,1,,155,,76,256,6,4,Houma,LA,"Houma, LA",70360,Southern Illinois,#N/A,#N/A,Missouri Valley,9/12/2000,4,0,0,4.56,0,0,0,19,37,118,4.49,7.54
2012,Deji Karim,IND,26,3,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,168,,71,200,#N/A,#N/A,Oklahoma City,OK,"Oklahoma City, OK",73101,Southern Illinois,#N/A,#N/A,Missouri Valley,7/18/2000,6,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Frisman Jackson,CLE,26,12,0,0,0,0,0,0,0,0,,0,24,287,11.96,1,WR,35,,91,,75,215,#N/A,#N/A,Chicago,IL,"Chicago, IL",60290,West. Illinois,#N/A,#N/A,Missouri Valley,6/12/1979,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Fabien Bownes,SEA,29,16,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,156,,71,185,#N/A,#N/A,Aurora,IL,"Aurora, IL",60502,West. Illinois,#N/A,#N/A,Missouri Valley,2/29/1972,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Donald Jones,BUF,25,12,10,0,0,0,0,0,0,0,,0,41,443,10.8,4,WR,68,,65,,73,214,6,1,Plainfield,NJ,"Plainfield, NJ",7060,Youngstown St.,#N/A,#N/A,Missouri Valley,8/1/2000,0,0,0,4.46,0,32,9,20,41,119,4.2,6.9
2009,Marcus Mason,WAS,25,10,0,0,0,0,0,0,32,127,3.97,0,6,58,9.67,0,RB,19,,86,,69,215,#N/A,#N/A,Potomac,MD,"Potomac, MD",20854,Youngstown St.,#N/A,#N/A,Missouri Valley,6/23/1984,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Aveion Cason,DET,29,7,0,0,0,0,0,0,4,7,1.75,0,4,27,6.75,0,RB,3,,131,,70,204,#N/A,#N/A,St. Petersburg,FL,"St. Petersburg, FL",#N/A,Illinois St.,#N/A,#N/A,Missouri Valley ,7/12/1979,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Laurent Robinson,JAX,27,7,4,0,0,0,0,0,0,0,,0,24,252,10.5,0,WR,23,,115,,74,192,6,2,Fort Lewis,WA,"Fort Lewis, WA",#N/A,Illinois St.,#N/A,#N/A,Missouri Valley ,7/10/2000,3,0,0,4.38,1.46,32.25,9,19,39,127,4.28,6.83
2011,Rob Myers,WAS,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,108,,76,290,#N/A,#N/A,Dallas,TX,"Dallas, TX",75201,Utah St.,66,112,Mountain West,4/9/1986,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Chris Cooley,WAS,30,9,2,0,0,0,0,0,0,0,,0,1,8,8,0,TE,1,,90,,75,252,6,4,Powell,WY,"Powell, WY",82435,Utah St.,66,112,Mountain West,9/8/2000,3,2004,0,4.87,0,0,0,22,33,115,4.19,7.22
2012,Michael Smith,TAM,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,166,,69,205,#N/A,#N/A,Tucson,AZ,"Tucson, AZ",85701,Utah St.,66,112,Mountain West,7/23/2000,7,2012,0,4.36,1.48,0,0,0,0,0,0,0
2012,Robert Turbin,SEA,23,16,0,0,0,0,0,0,80,354,4.43,0,19,181,9.53,0,RB,54,,59,,70,222,#N/A,#N/A,Oakland,CA,"Oakland, CA",94601,Utah St.,66,112,Mountain West,8/9/2000,4,2012,0,4.42,0,31,9.75,28,36,122,4.31,7.16
2010,Kevin Curtis,MIA,32,2,0,0,0,0,0,0,1,6,6,0,1,6,6,0,WR,1,,166,,71,186,5,11,Murray,UT,"Murray, UT",#N/A,Utah St.,66,112,Mountain West,7/17/1978,3,2003,0,4.42,0,0,0,0,36,122,3.99,6.76
2010,Devin Moore,IND,25,4,0,0,0,0,0,0,2,-2,-1,0,0,0,,0,RB,,,165,,70,191,#N/A,#N/A,Indianapolis,IN,"Indianapolis, IN",46201,Wyoming,69,109,Mountain West,11/6/1985,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Malcom Floyd,SDG,31,14,14,0,0,0,0,0,0,0,,0,56,814,14.54,5,WR,111,,36,,77,201,#N/A,#N/A,Sacramento,CA,"Sacramento, CA",94203,Wyoming,69,109,Mountain West,7/19/2000,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Jarrod Baxter,ARI,26,8,2,0,0,0,0,0,0,0,,0,1,4,4,0,RB,,,144,,73,245,6,1,Dayton,OH,"Dayton, OH",45400,New Mexico,72,111,Mountain West,3/9/1979,5,2002,0,4.7,0,0,0,23,32.5,116,4.27,7.1
2002,Terance Mathis,PIT,35,16,0,0,0,0,0,0,0,0,,0,23,218,9.48,2,WR,34,,91,,70,177,#N/A,#N/A,Detroit,MI,"Detroit, MI",48201,New Mexico,72,111,Mountain West,6/7/1967,6,1990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,Winslow Oliver,ATL,27,12,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,149,,67,180,#N/A,#N/A,Houston,TX,"Houston, TX",77001,New Mexico,72,111,Mountain West,3/3/1973,0,1996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,Stoney Case,DET,28,5,1,56,91,503,1,4,16,117,7.31,1,0,0,,0,QB,36,,44,,75,204,#N/A,#N/A,Odessa,TX,"Odessa, TX",79760,New Mexico,72,111,Mountain West,7/7/1972,0,1995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,Lennox Gordon,IND,22,9,0,0,0,0,0,0,4,13,3.25,0,0,0,,0,RB,1,,133,,71,201,#N/A,#N/A,Higley,AZ,"Higley, AZ",85236,New Mexico,72,111,Mountain West,4/9/1978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Hank Baskett,2TM,28,8,0,0,0,0,0,0,0,0,,0,1,18,18,0,WR,2,,162,,74,220,6,3,Clovis,NM,"Clovis, NM",88101,New Mexico,72,111,Mountain West,9/4/1982,0,0,0,4.5,0,0,0,0,35,119,4.22,6.8
2010,Marcus Smith,BAL,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,183,,73,214,6,2,San Diego,CA,"San Diego, CA",92101,New Mexico,72,111,Mountain West,1/11/1985,4,2008,0,4.51,0,0,0,20,26.5,111,4.42,7.1
2003,David Sloan,NOR,31,4,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,95,,78,260,#N/A,#N/A,Fresno,CA,"Fresno, CA",93650,New Mexico,72,111,Mountain West,6/8/1972,3,1995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,Tyson Thompson,DAL,26,8,0,0,0,0,0,0,14,54,3.86,0,0,0,,0,RB,5,,119,,73,215,#N/A,#N/A,Irving,TX,"Irving, TX",75014,San Jose St.,72,107,Mountain West,5/21/1981,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Courtney Anderson,OAK,26,16,11,0,0,0,0,0,0,0,,0,25,285,11.4,2,TE,41,,26,,79,270,6,6,Greenville,TX,"Greenville, TX",75401,San Jose St.,72,107,Mountain West,11/19/1980,7,2004,0,4.89,0,0,0,17,30,106,4.54,7.86
2004,Kendrick Starling,HOU,25,8,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,155,,73,193,6,1,Marshall,TX,"Marshall, TX",75670,San Jose St.,72,107,Mountain West,12/27/1979,0,0,0,4.49,0,0,0,0,31.5,119,3.88,6.89
2006,Edell Shepherd,HOU,26,7,0,0,0,0,0,0,2,5,2.5,0,3,22,7.33,0,WR,3,,146,,73,175,#N/A,#N/A,Los Angeles,CA,"Los Angeles, CA",90001,San Jose St.,72,107,Mountain West,5/18/1980,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,Rashied Davis,DET,32,11,0,0,0,0,0,0,0,0,,0,4,63,15.75,0,WR,6,,146,,12,180,#N/A,#N/A,Los Angeles,CA,"Los Angeles, CA",90001,San Jose St.,72,107,Mountain West,7/24/1979,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,Sean Brewer,ATL,26,5,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,97,,76,255,6,4,Riverside,CA,"Riverside, CA",92501,San Jose St.,72,107,Mountain West,10/5/1977,3,2001,0,4.73,0,0,0,36,36,117,4.18,7.37
2009,Jeff Garcia,PHI,39,1,0,0,0,0,0,0,3,-2,-0.67,0,0,0,,0,QB,,,78,,73,0,#N/A,#N/A,Gilroy,CA,"Gilroy, CA",95020,San Jose St.,72,107,Mountain West,2/24/1970,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,James Hodgins,NYJ,29,6,0,0,0,0,0,0,0,0,,0,2,9,4.5,0,RB,1,,149,,73,274,#N/A,#N/A,San Jose,CA,"San Jose, CA",95101,San Jose St.,72,107,Mountain West,4/30/1977,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,James Jones,GNB,28,16,16,0,0,0,0,0,0,0,,0,64,784,12.25,14,WR,162,44,16,42,73,208,6,1,San Jose,CA,"San Jose, CA",95101,San Jose St.,72,107,Mountain West,7/26/2000,3,2007,0,4.54,0,0,0,22,34,119,4.2,7.06
2002,Jarmar Julien,KAN,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,,158,,71,240,#N/A,#N/A,San Jose,CA,"San Jose, CA",95101,San Jose St.,72,107,Mountain West,12/11/1979,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Josh Parry,SEA,28,8,0,0,0,0,0,0,0,0,,0,1,11,11,0,RB,1,,144,,74,250,#N/A,#N/A,Sonora,CA,"Sonora, CA",95370,San Jose St.,72,107,Mountain West,4/5/1978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Kassim Osgood,DET,32,16,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,197,,77,209,6,5,Boston,MA,"Boston, MA",2108,San Diego St.,77,104,Mountain West,7/27/2000,0,0,0,4.68,0,0,0,0,31,122,4.44,7.19
2011,Brett Swain,SFO,26,5,1,0,0,0,0,0,0,0,,0,2,15,7.5,0,WR,2,,174,,73,200,#N/A,#N/A,Asheville,NC,"Asheville, NC",28801,San Diego St.,77,104,Mountain West,6/21/1985,7,2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999,George Jones,CLE,26,6,0,0,0,0,0,0,8,15,1.88,0,0,0,,0,RB,2,,136,,69,204,#N/A,#N/A,Greenville,SC,"Greenville, SC",29601,San Diego St.,77,104,Mountain West,12/31/1973,5,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,Kevin O'Connell,NWE,23,2,0,4,6,23,0,0,3,-6,-2,0,0,0,,0,QB,,,69,,77,0,#N/A,#N/A,Knoxville,TN,"Knoxville, TN",37901,San Diego St.,77,104,Mountain West,5/25/1985,3,2008,24,4.61,#N/A,#N/A,#N/A,0,31,113,4.38,7.01
2006,Obafemi Ayanbadejo,ARI,31,14,0,0,0,0,0,0,9,37,4.11,0,17,139,8.18,0,RB,18,,89,,74,235,#N/A,#N/A,Chicago,IL,"Chicago, IL",60290,San Diego St.,77,104,Mountain West,3/5/1975,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Derrick Lewis,HOU,31,4,0,0,0,0,0,0,0,0,,0,1,5,5,0,WR,1,,163,,74,185,#N/A,#N/A,New Orleans,LA,"New Orleans, LA",70112,San Diego St.,77,104,Mountain West,10/30/1975,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,Marshall Faulk,STL,32,16,1,0,0,0,0,0,65,292,4.49,0,44,291,6.61,1,RB,66,,49,,70,211,#N/A,#N/A,New Orleans,LA,"New Orleans, LA",70112,San Diego St.,77,104,Mountain West,2/26/1973,1,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,Larry Ned,MIN,26,16,0,0,0,0,0,0,0,0,,0,1,9,9,0,RB,1,,148,,71,217,5,11,Eunice,LA,"Eunice, LA",70535,San Diego St.,77,104,Mountain West,8/23/1978,6,2002,0,4.62,0,0,0,15,34.5,120,0,7.12
2001,Will Blackwell,PIT,26,1,0,0,0,0,0,0,0,0,,0,1,8,8,0,WR,1,,144,,73,190,#N/A,#N/A,Texarkana,TX,"Texarkana, TX",75501,San Diego St.,77,104,Mountain West,7/9/1975,2,1997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,Az-Zahir Hakim,DET,29,6,0,0,0,0,0,0,1,1,1,0,17,147,8.65,0,WR,15,,114,,70,189,#N/A,#N/A,Los Angeles,CA,"Los Angeles, CA",90001,San Diego St.,77,104,Mountain West,6/3/1977,4,1998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Ronnie Hillman,DEN,21,14,0,0,0,0,0,0,84,327,3.89,1,10,62,6.2,0,RB,43,,67,,69,200,#N/A,#N/A,Long Beach,CA,"Long Beach, CA",90801,San Diego St.,77,104,Mountain West,7/18/2000,3,2012,0,4.42,0,30,8.5,17,37,0,0,0
2012,Ryan Lindley,ARI,23,7,4,89,171,752,0,7,4,7,1.75,0,0,0,,0,QB,13,,47,,75,0,#N/A,#N/A,San Diego,CA,"San Diego, CA",92101,San Diego St.,77,104,Mountain West,1/0/00,6,2012,35,4.86,0,32.625,10,0,29.5,108,4.45,7.52
2012,Chaz Schilens,NYJ,27,15,6,0,0,0,0,0,0,0,,0,28,289,10.32,2,WR,39,,98,,76,225,#N/A,#N/A,Lancaster,CA,"Lancaster, CA",93534,San Diego St.,77,104,Mountain West,8/12/2000,7,2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011,DeMarco Sampson,ARI,26,12,0,0,0,0,0,0,0,0,,0,3,36,12,0,WR,4,,160,,74,201,#N/A,#N/A,Oakland,CA,"Oakland, CA",94601,San Diego St.,77,104,Mountain West,12/19/1985,7,2011,0,4.69,0,33,9.625,14,0,0,0,0
2009,Lynell Hamilton,NOR,24,9,1,0,0,0,0,0,35,125,3.57,2,5,48,9.6,0,RB,29,,75,,73,235,#N/A,#N/A,Stockton,CA,"Stockton, CA",95201,San Diego St.,77,104,Mountain West,8/5/1985,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,Darnay Scott,DAL,30,15,1,0,0,0,0,0,1,14,14,0,22,218,9.91,1,WR,29,,99,,73,200,#N/A,#N/A,St. Louis,MO,"St. Louis, MO",63101,San Diego St.,77,104,Mountain West,7/7/1972,2,1994,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010,Gartrell Johnson,ATL,24,9,0,0,0,0,0,0,10,36,3.6,0,3,6,2,0,RB,4,,117,,70,222,5,10,Miami,FL,"Miami, FL",33101,Colorado St.,87,98,Mountain West,6/21/1986,4,2009,0,4.75,0,0,0,20,34,114,0,0
2008,Cecil Sapp,HOU,30,12,0,0,0,0,0,0,2,-3,-1.5,0,0,0,,0,RB,,,166,,71,229,#N/A,#N/A,Miami,FL,"Miami, FL",33101,Colorado St.,87,98,Mountain West,12/23/1978,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,Joel Dreessen,DEN,30,16,15,0,0,0,0,0,0,0,,0,41,356,8.68,5,TE,66,,27,,76,260,6,4,Ida Grove,IA,"Ida Grove, IA",51445,Colorado St.,87,98,Mountain West,9/16/2000,6,2005,0,4.72,0,0,0,22,36,113,4.05,7.1
2011,Caleb Hanie,CHI,26,6,4,51,102,613,3,9,13,98,7.54,0,0,0,,0,QB,28,,47,,74,236,#N/A,#N/A,Dallas,TX,"Dallas, TX",75201,Colorado St.,87,98,Mountain West,9/11/1985,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2001,Kevin McDougal,IND,24,9,0,0,0,0,0,0,17,48,2.82,0,1,10,10,0,RB,8,,113,,71,203,6,1,Denver,CO,"Denver, CO",80201,Colorado St.,87,98,Mountain West,5/18/1977,0,0,0,4.63,0,0,0,32,32,108,4.12,7.08
2012,Kory Sperry,ARI,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,,116,,76,242,#N/A,#N/A,Pueblo,CO,"Pueblo, CO",81001,Colorado St.,87,98,Mountain West,8/29/2000,0,0,0,4.7,0,0,0,20,33.5,122,4.25,7
2012,Shelley Smith,STL,25,15,8,0,0,0,0,0,0,0,,0,0,0,,0,WR,,,203,,76,203,#N/A,#N/A,Phoenix,AZ,"Phoenix, AZ",85001,Colorado St.,87,98,Mountain West,7/21/2000,6,0,0,5.03,0,32.5,9.25,26,34,112,4.71,7.67
